,asset0price,asset1price
0,1.0,1.0
1,1.0009097776,1.00090977553
2,1.00181468551,1.00181468139
3,1.00271476245,1.0027147563
4,1.00361004676,1.0036100386
5,1.00450057637,1.0045005662
6,1.00538638878,1.00538637663
7,1.00626752115,1.00626750703
8,1.00714401019,1.00714399412
9,1.00801589227,1.00801587427
10,1.00888320338,1.00888318346
11,1.0097459791,1.00974595728
12,1.01060425468,1.01060423097
13,1.01145806498,1.0114580394
14,1.01230744452,1.01230741708
15,1.01315242745,1.01315239817
16,1.01399304757,1.01399301647
17,1.01482933835,1.01482930544
18,1.01566133289,1.01566129819
19,1.01648906399,1.01648902751
20,1.01731256409,1.01731252584
21,1.0181318653,1.0181318253
22,1.01894699943,1.01894695769
23,1.01975799794,1.01975795447
24,1.02056489198,1.0205648468
25,1.02136771241,1.02136766554
26,1.02216648977,1.02216644121
27,1.02296125427,1.02296120404
28,1.02375203585,1.02375198397
29,1.02453886415,1.02453881063
30,1.02532176851,1.02532171335
31,1.02610077797,1.0261007212
32,1.0268759213,1.02687586292
